asset_id,male,female,unknownUsers,percentMale,percentFemale,near_even,total_interactions
2948875,44,49,153,47%,53%,1,246
4211394,43,46,156,48%,52%,1,245
4115132,43,42,160,51%,49%,1,245
3247522,41,45,159,48%,52%,1,245
2948849,39,47,159,45%,55%,1,245
4196677,50,47,147,52%,48%,1,244
4042346,42,51,151,45%,55%,1,244
3528517,42,47,155,47%,53%,1,244
3254703,46,44,154,51%,49%,1,244
3029918,41,48,155,46%,54%,1,244
2952965,37,43,164,46%,54%,1,244
2918284,39,42,163,48%,52%,1,244
2795050,42,45,157,48%,52%,1,244
3959849,37,44,162,46%,54%,1,243
2955905,39,47,157,45%,55%,1,243
2934146,54,60,129,47%,53%,1,243
3921988,44,50,148,47%,53%,1,242
4257502,42,43,156,49%,51%,1,241
4121198,42,49,150,46%,54%,1,241
4019463,33,39,169,46%,54%,1,241
3969477,37,39,165,49%,51%,1,241
2920700,37,43,161,46%,54%,1,241
Z179,49,47,144,51%,49%,1,240
4196637,37,39,164,49%,51%,1,240
4001392,51,53,136,49%,51%,1,240
3995173,37,44,159,46%,54%,1,240
3987276,37,45,158,45%,55%,1,240
3963562,50,57,133,47%,53%,1,240
3443789,44,50,146,47%,53%,1,240
3069679,41,47,152,47%,53%,1,240
2891118,46,55,139,46%,54%,1,240
4138654,34,41,164,45%,55%,1,239
4118219,47,43,149,52%,48%,1,239
4090379,39,47,153,45%,55%,1,239
4001169,41,44,154,48%,52%,1,239
3997296,35,41,163,46%,54%,1,239
3988747,35,40,164,47%,53%,1,239
3029930,44,52,143,46%,54%,1,239
3029923,46,42,151,52%,48%,1,239
2767291,38,39,162,49%,51%,1,239
4091826,41,42,155,49%,51%,1,238
4046066,42,47,149,47%,53%,1,238
4011777,41,46,151,47%,53%,1,238
3952902,41,47,150,47%,53%,1,238
3248289,43,50,145,46%,54%,1,238
4143923,37,41,159,47%,53%,1,237
4121190,42,41,154,51%,49%,1,237
3775365,37,44,156,46%,54%,1,237
2945143,44,49,144,47%,53%,1,237
4180728,46,51,139,47%,53%,1,236
3963533,39,47,150,45%,55%,1,236
3029920,42,42,152,50%,50%,1,236
4214384,38,41,156,48%,52%,1,235
4196641,39,32,164,55%,45%,1,235
2941949,47,45,143,51%,49%,1,235
2917900,43,43,149,50%,50%,1,235
4196654,42,51,141,45%,55%,1,234
4134628,38,36,160,51%,49%,1,234
4125116,44,49,141,47%,53%,1,234
4038750,42,40,152,51%,49%,1,234
4003026,46,46,142,50%,50%,1,234
3995176,41,46,147,47%,53%,1,234
3469034,35,41,158,46%,54%,1,234
3386499,44,53,137,45%,55%,1,234
2951595,38,43,153,47%,53%,1,234
4197380,42,44,147,49%,51%,1,233
4079956,46,49,138,48%,52%,1,233
4101217,46,43,143,52%,48%,1,232
3951394,38,44,150,46%,54%,1,232
3523702,40,45,147,47%,53%,1,232
3029966,37,38,157,49%,51%,1,232
3026816,45,46,141,49%,51%,1,232
2922208,45,49,138,48%,52%,1,232
4205076,41,43,147,49%,51%,1,231
4127303,38,41,152,48%,52%,1,231
4091642,39,42,150,48%,52%,1,231
4052628,43,43,145,50%,50%,1,231
4001381,37,39,155,49%,51%,1,231
3967761,38,44,149,46%,54%,1,231
4196666,37,45,148,45%,55%,1,230
4042423,36,39,155,48%,52%,1,230
3247451,41,42,147,49%,51%,1,230
3087169,36,43,151,46%,54%,1,230
3038067,40,36,154,53%,47%,1,230
2794373,48,45,137,52%,48%,1,230
2686660,39,45,146,46%,54%,1,230
4235705,41,42,146,49%,51%,1,229
4104986,38,45,146,46%,54%,1,229
4033643,34,38,157,47%,53%,1,229
4019465,37,42,150,47%,53%,1,229
3390575,36,42,151,46%,54%,1,229
4083768,51,51,126,50%,50%,1,228
4042421,44,42,142,51%,49%,1,228
4033925,42,49,137,46%,54%,1,228
3996577,44,44,140,50%,50%,1,228
3961367,35,36,157,49%,51%,1,228
3873807,42,50,136,46%,54%,1,228
3029928,40,43,145,48%,52%,1,228
3029925,38,42,148,48%,53%,1,228
2953957,41,50,137,45%,55%,1,228
4196671,44,45,138,49%,51%,1,227
4196647,46,52,129,47%,53%,1,227
4069333,45,48,134,48%,52%,1,227
4019461,42,51,134,45%,55%,1,227
4001243,39,37,151,51%,49%,1,227
3667858,36,39,152,48%,52%,1,227
2794375,41,45,141,48%,52%,1,227
4203021,38,43,145,47%,53%,1,226
4196665,42,50,134,46%,54%,1,226
3995104,41,42,143,49%,51%,1,226
3995070,54,50,122,52%,48%,1,226
3984766,35,42,149,45%,55%,1,226
3313323,42,40,144,51%,49%,1,226
3026857,35,42,149,45%,55%,1,226
2920693,39,43,144,48%,52%,1,226
4018588,34,35,156,49%,51%,1,225
4015325,44,41,140,52%,48%,1,225
4005005,40,42,143,49%,51%,1,225
3993953,41,45,139,48%,52%,1,225
3026834,38,39,148,49%,51%,1,225
2965635,38,40,147,49%,51%,1,225
4242219,45,45,134,50%,50%,1,224
4196668,37,43,144,46%,54%,1,224
4104568,36,40,148,47%,53%,1,224
4092486,42,49,133,46%,54%,1,224
4034546,40,43,141,48%,52%,1,224
4032390,35,38,151,48%,52%,1,224
4019462,42,45,137,48%,52%,1,224
3288144,35,40,149,47%,53%,1,224
2930469,39,46,139,46%,54%,1,224
4196672,47,50,126,48%,52%,1,223
4046261,38,46,139,45%,55%,1,223
4031432,35,42,146,45%,55%,1,223
3026840,39,43,141,48%,52%,1,223
3026823,41,47,135,47%,53%,1,223
2922853,42,40,141,51%,49%,1,223
4118220,41,35,146,54%,46%,1,222
3961370,35,37,150,49%,51%,1,222
3356839,44,45,133,49%,51%,1,222
2814927,35,37,150,49%,51%,1,222
4241596,40,45,136,47%,53%,1,221
4121195,40,33,148,55%,45%,1,221
4118222,37,40,144,48%,52%,1,221
4019434,42,42,137,50%,50%,1,221
3988750,37,37,147,50%,50%,1,221
3949299,30,35,156,46%,54%,1,221
4266761,39,43,138,48%,52%,1,220
4090388,38,36,146,51%,49%,1,220
4079968,37,42,141,47%,53%,1,220
4069273,43,37,140,54%,46%,1,220
4046436,40,34,146,54%,46%,1,220
4019436,44,46,130,49%,51%,1,220
3949276,39,47,134,45%,55%,1,220
3003864,31,37,152,46%,54%,1,220
2961491,39,47,134,45%,55%,1,220
2952670,40,36,144,53%,47%,1,220
2939668,42,49,129,46%,54%,1,220
4272698,43,46,130,48%,52%,1,219
4218391,39,43,137,48%,52%,1,219
4158633,41,45,133,48%,52%,1,219
4127289,35,35,149,50%,50%,1,219
4114699,39,41,139,49%,51%,1,219
3958540,34,41,144,45%,55%,1,219
3886445,37,44,138,46%,54%,1,219
3193552,35,35,149,50%,50%,1,219
3026854,41,44,134,48%,52%,1,219
4196660,40,48,130,45%,55%,1,218
3993252,42,51,125,45%,55%,1,218
3247524,37,42,139,47%,53%,1,218
4104564,44,44,129,50%,50%,1,217
4082619,36,41,140,47%,53%,1,217
4001290,42,38,137,53%,48%,1,217
3988746,39,41,137,49%,51%,1,217
3970059,38,44,135,46%,54%,1,217
3929780,40,45,132,47%,53%,1,217
3247534,41,43,133,49%,51%,1,217
3244983,38,42,137,48%,53%,1,217
2965159,36,37,144,49%,51%,1,217
2964761,38,33,146,54%,46%,1,217
Z192,38,34,144,53%,47%,1,216
Z070,41,40,135,51%,49%,1,216
4097839,43,36,137,54%,46%,1,216
4032127,40,34,142,54%,46%,1,216
3974445,38,45,133,46%,54%,1,216
3967759,38,43,135,47%,53%,1,216
3247540,38,41,137,48%,52%,1,216
4149583,40,42,133,49%,51%,1,215
4076369,39,32,144,55%,45%,1,215
4069975,38,39,138,49%,51%,1,215
4021849,37,39,139,49%,51%,1,215
4008010,31,35,149,47%,53%,1,215
3959822,38,46,131,45%,55%,1,215
3887692,35,39,141,47%,53%,1,215
3193557,48,42,125,53%,47%,1,215
3003865,38,44,133,46%,54%,1,215
2964032,44,43,128,51%,49%,1,215
2948878,40,47,128,46%,54%,1,215
2686816,42,46,127,48%,52%,1,215
4196644,31,37,146,46%,54%,1,214
4138120,40,46,128,47%,53%,1,214
4101220,35,31,148,53%,47%,1,214
4090385,34,37,143,48%,52%,1,214
3026833,39,43,132,48%,52%,1,214
2944537,35,39,140,47%,53%,1,214
2935091,41,43,130,49%,51%,1,214
4254966,36,43,134,46%,54%,1,213
4019438,38,44,131,46%,54%,1,213
4014799,40,42,131,49%,51%,1,213
3995039,34,35,144,49%,51%,1,213
2962830,36,43,134,46%,54%,1,213
2942387,40,38,135,51%,49%,1,213
2815210,41,45,127,48%,52%,1,213
4121183,32,38,142,46%,54%,1,212
4091200,41,48,123,46%,54%,1,212
4019466,38,43,131,47%,53%,1,212
3961366,42,39,131,52%,48%,1,212
3959854,36,41,135,47%,53%,1,212
3026818,43,50,119,46%,54%,1,212
4196653,37,40,134,48%,52%,1,211
4033640,41,39,131,51%,49%,1,211
4019448,40,45,126,47%,53%,1,211
3474141,38,45,128,46%,54%,1,211
4206493,37,43,130,46%,54%,1,210
4104566,37,40,133,48%,52%,1,210
3995045,41,40,129,51%,49%,1,210
3963532,36,43,131,46%,54%,1,210
3948543,41,44,125,48%,52%,1,210
2963374,39,37,134,51%,49%,1,210
2758443,36,43,131,46%,54%,1,210
4079958,42,39,128,52%,48%,1,209
3890651,31,33,145,48%,52%,1,209
3600078,41,38,130,52%,48%,1,209
3254148,31,36,142,46%,54%,1,209
3132499,34,38,137,47%,53%,1,209
2958745,32,39,138,45%,55%,1,209
2686661,33,38,138,46%,54%,1,209
4188431,41,47,120,47%,53%,1,208
4131528,34,38,136,47%,53%,1,208
4032129,41,37,130,53%,47%,1,208
3193544,38,37,133,51%,49%,1,208
3071756,44,42,122,51%,49%,1,208
4090380,42,47,118,47%,53%,1,207
4062490,40,44,123,48%,52%,1,207
3916282,36,43,128,46%,54%,1,207
3390576,37,41,129,47%,53%,1,207
2948850,40,39,128,51%,49%,1,207
2767268,38,43,126,47%,53%,1,207
2687298,38,36,133,51%,49%,1,207
4092150,37,33,136,53%,47%,1,206
3678144,39,42,125,48%,52%,1,206
3254705,35,39,132,47%,53%,1,206
3029931,41,48,117,46%,54%,1,206
3026820,38,40,128,49%,51%,1,206
2958346,39,40,127,49%,51%,1,206
4277202,42,35,128,55%,45%,1,205
4134622,37,41,127,47%,53%,1,205
4127322,38,36,131,51%,49%,1,205
4114702,42,46,117,48%,52%,1,205
4079960,34,38,133,47%,53%,1,205
4068768,39,34,132,53%,47%,1,205
4062492,37,40,128,48%,52%,1,205
3959853,33,40,132,45%,55%,1,205
3193554,40,36,129,53%,47%,1,205
4231333,34,32,138,52%,48%,1,204
4058212,36,42,126,46%,54%,1,204
4034472,34,39,131,47%,53%,1,204
4025004,38,46,120,45%,55%,1,204
3994565,39,44,121,47%,53%,1,204
3987866,40,35,129,53%,47%,1,204
3969519,40,39,125,51%,49%,1,204
3969112,35,41,128,46%,54%,1,204
3968941,35,29,140,55%,45%,1,204
3668338,37,42,125,47%,53%,1,204
3003809,33,36,135,48%,52%,1,204
4241609,40,39,124,51%,49%,1,203
4175535,39,42,122,48%,52%,1,203
4126944,35,37,131,49%,51%,1,203
3919058,33,37,133,47%,53%,1,203
4046270,39,39,124,50%,50%,1,202
4024991,38,38,126,50%,50%,1,202
3561355,34,41,127,45%,55%,1,202
3474123,36,40,126,47%,53%,1,202
3003403,42,39,121,52%,48%,1,202
2962308,38,41,123,48%,52%,1,202
2960373,32,36,134,47%,53%,1,202
4206495,34,35,132,49%,51%,1,201
4149880,36,32,133,53%,47%,1,201
4127312,33,29,139,53%,47%,1,201
4108094,34,40,127,46%,54%,1,201
3975274,40,39,122,51%,49%,1,201
3974510,36,41,124,47%,53%,1,201
3193546,36,31,134,54%,46%,1,201
3026826,35,29,137,55%,45%,1,201
2755315,35,31,135,53%,47%,1,201
4042431,38,40,122,49%,51%,1,200
4015290,33,32,135,51%,49%,1,200
3889133,29,26,145,53%,47%,1,200
3247454,38,38,124,50%,50%,1,200
3026853,39,44,117,47%,53%,1,200
2928849,37,40,123,48%,52%,1,200
4254970,38,46,115,45%,55%,1,199
4076365,38,37,124,51%,49%,1,199
3974367,34,38,127,47%,53%,1,199
3959855,36,37,126,49%,51%,1,199
3959847,32,34,133,48%,52%,1,199
3484056,40,41,118,49%,51%,1,199
3247579,40,43,116,48%,52%,1,199
2686826,29,32,138,48%,52%,1,199
4091293,39,37,122,51%,49%,1,198
4002676,42,45,111,48%,52%,1,198
3916254,31,37,130,46%,54%,1,198
3026864,35,31,132,53%,47%,1,198
2794376,35,41,122,46%,54%,1,198
4238798,33,39,125,46%,54%,1,197
4028791,34,39,124,47%,53%,1,197
3676407,41,41,115,50%,50%,1,197
2936170,38,42,117,48%,53%,1,197
4206492,34,35,127,49%,51%,1,196
4125123,39,34,123,53%,47%,1,196
3919102,31,34,131,48%,52%,1,196
3916288,34,33,129,51%,49%,1,196
2754206,34,36,126,49%,51%,1,196
4276293,33,40,122,45%,55%,1,195
4134617,34,38,123,47%,53%,1,195
4118166,36,33,126,52%,48%,1,195
4111794,37,32,126,54%,46%,1,195
4088140,39,37,119,51%,49%,1,195
4082624,33,37,125,47%,53%,1,195
4019450,38,35,122,52%,48%,1,195
3987330,34,31,130,52%,48%,1,195
4131526,29,34,131,46%,54%,1,194
4108092,32,33,129,49%,51%,1,194
3959848,37,33,124,53%,47%,1,194
3951425,35,36,123,49%,51%,1,194
3489414,35,41,118,46%,54%,1,194
3471732,39,34,121,53%,47%,1,194
2958338,30,35,129,46%,54%,1,194
2952724,42,35,117,55%,45%,1,194
4214386,31,34,128,48%,52%,1,193
4203293,38,33,122,54%,46%,1,193
4192944,38,33,122,54%,46%,1,193
4091290,30,31,132,49%,51%,1,193
4076363,37,44,112,46%,54%,1,193
4042439,32,39,122,45%,55%,1,193
4021833,29,31,133,48%,52%,1,193
3968467,26,29,138,47%,53%,1,193
3291539,36,34,123,51%,49%,1,193
3026869,32,31,130,51%,49%,1,193
4042436,30,36,126,45%,55%,1,192
4019457,30,33,129,48%,52%,1,192
4001152,39,37,116,51%,49%,1,192
3003366,39,41,112,49%,51%,1,192
4079972,39,40,112,49%,51%,1,191
4009165,34,37,120,48%,52%,1,191
3479645,39,42,110,48%,52%,1,191
3289359,34,38,119,47%,53%,1,191
2760824,32,39,120,45%,55%,1,191
4147160,28,33,129,46%,54%,1,190
3987332,38,41,111,48%,52%,1,190
3850861,33,28,129,54%,46%,1,190
3057493,26,30,134,46%,54%,1,190
3026830,31,34,125,48%,52%,1,190
2931611,34,31,125,52%,48%,1,190
4203035,35,34,120,51%,49%,1,189
4092462,40,41,108,49%,51%,1,189
3981416,33,34,122,49%,51%,1,189
3968884,34,38,117,47%,53%,1,189
3959893,26,31,132,46%,54%,1,189
3959846,29,32,128,48%,52%,1,189
3915006,32,33,124,49%,51%,1,189
3503779,33,35,121,49%,51%,1,189
2956156,36,32,121,53%,47%,1,189
2738036,29,34,126,46%,54%,1,189
4264947,33,35,120,49%,51%,1,188
4068195,26,28,134,48%,52%,1,188
4019422,34,40,114,46%,54%,1,188
3959875,31,30,127,51%,49%,1,188
3915659,34,32,122,52%,48%,1,188
3160090,28,29,131,49%,51%,1,188
2687618,36,31,121,54%,46%,1,188
4079175,28,33,126,46%,54%,1,187
3026896,32,36,119,47%,53%,1,187
4174595,35,36,115,49%,51%,1,186
4058201,40,41,105,49%,51%,1,186
4055939,34,28,124,55%,45%,1,186
4042456,37,31,118,54%,46%,1,186
4002314,31,33,122,48%,52%,1,186
3968875,32,35,119,48%,52%,1,186
3959872,32,37,117,46%,54%,1,186
4062495,33,34,118,49%,51%,1,185
3962113,35,41,109,46%,54%,1,185
3959890,44,45,96,49%,51%,1,185
3080376,40,44,101,48%,52%,1,185
2798629,41,38,106,52%,48%,1,185
4241585,33,33,118,50%,50%,1,184
4042515,34,35,115,49%,51%,1,184
4042438,29,34,121,46%,54%,1,184
3968471,27,32,125,46%,54%,1,184
3125239,28,28,128,50%,50%,1,184
3003856,37,37,110,50%,50%,1,184
2767040,33,40,111,45%,55%,1,184
4042434,34,30,119,53%,47%,1,183
3995244,26,30,127,46%,54%,1,183
3026841,36,33,114,52%,48%,1,183
3003834,35,33,115,51%,49%,1,183
2760183,29,33,121,47%,53%,1,183
4067640,32,38,112,46%,54%,1,182
4019458,29,28,125,51%,49%,1,182
3987355,28,30,124,48%,52%,1,182
3959860,37,42,103,47%,53%,1,182
3073921,27,31,124,47%,53%,1,182
3026885,29,34,119,46%,54%,1,182
3026862,28,34,120,45%,55%,1,182
4079966,32,31,118,51%,49%,1,181
4042445,32,35,114,48%,52%,1,181
3916253,31,32,118,49%,51%,1,181
3915672,28,32,121,47%,53%,1,181
2746715,31,37,113,46%,54%,1,181
4182680,28,33,119,46%,54%,1,180
4149986,28,34,118,45%,55%,1,180
3995309,30,30,120,50%,50%,1,180
3968442,33,37,110,47%,53%,1,180
3193541,32,39,109,45%,55%,1,180
4214407,39,32,108,55%,45%,1,179
4015312,34,39,106,47%,53%,1,179
2798632,29,35,115,45%,55%,1,179
2764935,28,33,118,46%,54%,1,179
4068186,38,37,103,51%,49%,1,178
3974169,24,29,125,45%,55%,1,178
3968460,31,37,110,46%,54%,1,178
3731910,35,34,109,51%,49%,1,178
3469050,33,30,115,52%,48%,1,178
2687594,36,34,108,51%,49%,1,178
4271553,33,38,106,46%,54%,1,177
4253385,34,38,105,47%,53%,1,177
4206510,27,31,119,47%,53%,1,177
4174596,33,36,108,48%,52%,1,177
4088134,29,24,124,55%,45%,1,177
4071920,34,29,114,54%,46%,1,177
4019459,32,37,108,46%,54%,1,177
3999039,34,32,111,52%,48%,1,177
3981388,29,32,116,48%,52%,1,177
3959925,39,33,105,54%,46%,1,177
3919057,35,31,111,53%,47%,1,177
2956317,30,34,113,47%,53%,1,177
2953221,34,37,106,48%,52%,1,177
2794399,35,41,101,46%,54%,1,177
4042106,35,38,103,48%,52%,1,176
3959892,35,30,111,54%,46%,1,176
3031891,33,38,105,46%,54%,1,176
3026895,35,39,102,47%,53%,1,176
3026872,30,33,113,48%,52%,1,176
4214388,31,37,107,46%,54%,1,175
4203040,32,32,111,50%,50%,1,175
4092391,31,29,115,52%,48%,1,175
4091330,28,34,113,45%,55%,1,175
4085256,32,35,108,48%,52%,1,175
3974432,34,36,105,49%,51%,1,175
3969543,31,32,112,49%,51%,1,175
3959862,31,33,111,48%,52%,1,175
3916204,26,31,118,46%,54%,1,175
3855359,29,35,111,45%,55%,1,175
2761207,30,34,111,47%,53%,1,175
4197466,31,32,111,49%,51%,1,174
4147636,35,36,103,49%,51%,1,174
4103189,28,33,113,46%,54%,1,174
4092114,30,32,112,48%,52%,1,174
3995051,40,37,97,52%,48%,1,174
3989329,33,34,107,49%,51%,1,174
3981371,32,34,108,48%,52%,1,174
3968968,36,40,98,47%,53%,1,174
3510203,28,33,113,46%,54%,1,174
2687247,32,31,111,51%,49%,1,174
4042461,26,31,116,46%,54%,1,173
3969521,31,26,116,54%,46%,1,173
3077726,30,28,115,52%,48%,1,173
3056709,33,39,101,46%,54%,1,173
2998079,33,32,108,51%,49%,1,173
2826135,31,29,113,52%,48%,1,173
4079980,32,34,106,48%,52%,1,172
4079975,31,33,108,48%,52%,1,172
3995304,34,36,102,49%,51%,1,172
3974945,29,30,113,49%,51%,1,172
3959901,26,29,117,47%,53%,1,172
3027000,34,35,103,49%,51%,1,172
3026978,28,33,111,46%,54%,1,172
2796569,31,36,105,46%,54%,1,172
4072492,33,34,104,49%,51%,1,171
4042460,28,31,112,47%,53%,1,171
3993247,32,33,106,49%,51%,1,171
3532093,26,28,117,48%,52%,1,171
3254714,38,34,99,53%,47%,1,171
3089929,31,35,105,47%,53%,1,171
3026861,32,33,106,49%,51%,1,171
2766098,33,33,105,50%,50%,1,171
4069292,31,33,106,48%,52%,1,170
4042319,28,33,109,46%,54%,1,170
3959947,30,25,115,55%,45%,1,170
3959907,29,35,106,45%,55%,1,170
3915710,28,33,109,46%,54%,1,170
3551735,29,28,113,51%,49%,1,170
3968995,29,34,106,46%,54%,1,169
3959878,28,31,110,47%,53%,1,169
3959868,29,34,106,46%,54%,1,169
3863218,28,31,110,47%,53%,1,169
2776168,32,35,102,48%,52%,1,169
2666293,31,37,101,46%,54%,1,169
4091800,35,30,103,54%,46%,1,168
3995162,28,33,107,46%,54%,1,168
3968913,35,30,103,54%,46%,1,168
3959924,33,30,105,52%,48%,1,168
3959871,29,33,106,47%,53%,1,168
3915025,31,37,100,46%,54%,1,168
3848649,26,30,112,46%,54%,1,168
3026908,33,34,101,49%,51%,1,168
2815915,25,30,113,45%,55%,1,168
4042087,34,29,104,54%,46%,1,167
4001437,30,27,110,53%,47%,1,167
3973848,23,27,117,46%,54%,1,167
3973629,31,29,107,52%,48%,1,167
3964070,35,32,100,52%,48%,1,167
3863163,32,33,102,49%,51%,1,167
2833624,24,29,114,45%,55%,1,167
4206504,28,32,106,47%,53%,1,166
4203027,29,30,107,49%,51%,1,166
4069347,34,34,98,50%,50%,1,166
3862762,29,33,104,47%,53%,1,166
2949479,29,25,112,54%,46%,1,166
4068162,27,27,111,50%,50%,1,165
3968948,33,39,93,46%,54%,1,165
3959905,28,33,104,46%,54%,1,165
3959874,32,33,100,49%,51%,1,165
3959836,31,31,103,50%,50%,1,165
3850858,22,25,118,47%,53%,1,165
3623901,30,31,104,49%,51%,1,165
3003357,29,33,103,47%,53%,1,165
2952688,30,34,101,47%,53%,1,165
2816820,29,31,105,48%,52%,1,165
2687651,31,30,104,51%,49%,1,165
4214394,29,32,103,48%,52%,1,164
4042467,30,26,108,54%,46%,1,164
3981419,30,31,103,49%,51%,1,164
3981391,31,29,104,52%,48%,1,164
3974401,32,32,100,50%,50%,1,164
3919030,34,35,95,49%,51%,1,164
3864807,27,26,111,51%,49%,1,164
3247543,30,32,102,48%,52%,1,164
3016930,32,37,95,46%,54%,1,164
2830405,24,29,111,45%,55%,1,164
2687655,26,30,108,46%,54%,1,164
4221163,28,32,103,47%,53%,1,163
4091667,36,37,90,49%,51%,1,163
3959932,34,35,94,49%,51%,1,163
3959923,27,27,109,50%,50%,1,163
3915704,30,27,106,53%,47%,1,163
3850829,30,25,108,55%,45%,1,163
3089170,29,25,109,54%,46%,1,163
3026900,25,28,110,47%,53%,1,163
2952689,25,29,109,46%,54%,1,163
2949481,27,27,109,50%,50%,1,163
2945406,33,34,96,49%,51%,1,163
2824166,28,30,105,48%,52%,1,163
4254985,31,26,105,54%,46%,1,162
4210027,30,26,106,54%,46%,1,162
4042494,25,24,113,51%,49%,1,162
4042489,24,27,111,47%,53%,1,162
3974321,31,35,96,47%,53%,1,162
3011418,31,29,102,52%,48%,1,162
2997364,31,29,102,52%,48%,1,162
2952270,27,31,104,47%,53%,1,162
2952269,34,28,100,55%,45%,1,162
2757602,31,34,97,48%,52%,1,162
Z014,31,27,103,53%,47%,1,161
4235065,26,23,112,53%,47%,1,161
4206502,28,33,100,46%,54%,1,161
4068135,26,23,112,53%,47%,1,161
4042513,28,32,101,47%,53%,1,161
3951427,34,37,90,48%,52%,1,161
3862736,29,33,99,47%,53%,1,161
3857986,27,32,102,46%,54%,1,161
3089440,30,36,95,45%,55%,1,161
3087511,27,28,106,49%,51%,1,161
2958334,28,31,102,47%,53%,1,161
4171173,35,35,90,50%,50%,1,160
4042504,30,30,100,50%,50%,1,160
3465474,27,29,104,48%,52%,1,160
2958193,27,31,102,47%,53%,1,160
2794398,30,25,105,55%,45%,1,160
2766066,33,31,96,52%,48%,1,160
2687628,27,25,108,52%,48%,1,160
4103186,26,30,103,46%,54%,1,159
4085266,31,30,98,51%,49%,1,159
3959913,29,29,101,50%,50%,1,159
3959861,28,32,99,47%,53%,1,159
3917347,24,29,106,45%,55%,1,159
3916201,25,28,106,47%,53%,1,159
2952256,31,30,98,51%,49%,1,159
2825717,27,31,101,47%,53%,1,159
2687649,24,22,113,52%,48%,1,159
Z039,31,33,94,48%,52%,1,158
4214404,29,31,98,48%,52%,1,158
4204351,31,37,90,46%,54%,1,158
4042512,29,30,99,49%,51%,1,158
4042457,26,26,106,50%,50%,1,158
3973856,28,34,96,45%,55%,1,158
3605753,30,30,98,50%,50%,1,158
3027087,31,33,94,48%,52%,1,158
2985202,29,33,96,47%,53%,1,158
2956134,29,34,95,46%,54%,1,158
2808653,30,31,97,49%,51%,1,158
4175132,30,36,91,45%,55%,1,157
4002324,29,28,100,51%,49%,1,157
3959880,36,32,89,53%,47%,1,157
3959877,31,34,92,48%,52%,1,157
3254719,25,28,104,47%,53%,1,157
3089930,27,31,99,47%,53%,1,157
3030683,28,32,97,47%,53%,1,157
4214401,27,26,103,51%,49%,1,156
4042505,31,26,99,54%,46%,1,156
4042502,25,28,103,47%,53%,1,156
4042470,22,25,109,47%,53%,1,156
3959835,27,27,102,50%,50%,1,156
3917939,33,30,93,52%,48%,1,156
2797225,29,32,95,48%,52%,1,156
Z004,29,32,94,48%,52%,1,155
4091533,28,28,99,50%,50%,1,155
4042478,27,29,99,48%,52%,1,155
3968994,23,27,105,46%,54%,1,155
3959942,27,30,98,47%,53%,1,155
3917982,31,33,91,48%,52%,1,155
3254722,27,31,97,47%,53%,1,155
3003824,28,25,102,53%,47%,1,155
2996490,28,23,104,55%,45%,1,155
2687612,25,21,109,54%,46%,1,155
Z027,27,32,95,46%,54%,1,154
4068182,33,28,93,54%,46%,1,154
4018561,25,30,99,45%,55%,1,154
3959926,26,28,100,48%,52%,1,154
3026972,27,26,101,51%,49%,1,154
2956137,31,29,94,52%,48%,1,154
2953226,27,30,97,47%,53%,1,154
2761198,30,36,88,45%,55%,1,154
4238307,30,36,87,45%,55%,1,153
4206539,30,30,93,50%,50%,1,153
4174689,30,30,93,50%,50%,1,153
4169071,29,34,90,46%,54%,1,153
4091873,33,29,91,53%,47%,1,153
4053549,28,23,102,55%,45%,1,153
3987089,29,29,95,50%,50%,1,153
3948547,28,29,96,49%,51%,1,153
3090038,18,21,114,46%,54%,1,153
3026967,26,29,98,47%,53%,1,153
3026929,27,28,98,49%,51%,1,153
3002314,30,36,87,45%,55%,1,153
2828012,24,29,100,45%,55%,1,153
4172423,26,31,95,46%,54%,1,152
4092267,24,29,99,45%,55%,1,152
4056688,25,29,98,46%,54%,1,152
4042472,32,30,90,52%,48%,1,152
4042301,30,32,90,48%,52%,1,152
3916194,29,31,92,48%,52%,1,152
3740134,28,32,92,47%,53%,1,152
3302341,29,29,94,50%,50%,1,152
3089171,27,32,93,46%,54%,1,152
3026960,29,33,90,47%,53%,1,152
2945851,29,33,90,47%,53%,1,152
2761647,25,28,99,47%,53%,1,152
4091708,33,34,84,49%,51%,1,151
4073106,28,33,90,46%,54%,1,151
4068204,29,28,94,51%,49%,1,151
4042493,27,30,94,47%,53%,1,151
3917938,30,31,90,49%,51%,1,151
3917318,28,33,90,46%,54%,1,151
4042476,26,31,93,46%,54%,1,150
4042447,28,24,98,54%,46%,1,150
3981432,25,27,98,48%,52%,1,150
3479233,26,22,102,54%,46%,1,150
3091437,27,32,91,46%,54%,1,150
3091427,27,26,97,51%,49%,1,150
3026926,30,34,86,47%,53%,1,150
2952260,28,34,88,45%,55%,1,150
2821895,28,31,91,47%,53%,1,150
4234212,29,32,88,48%,52%,1,149
4234195,26,26,97,50%,50%,1,149
4042486,26,23,100,53%,47%,1,149
4042475,25,22,102,53%,47%,1,149
4042305,30,28,91,52%,48%,1,149
3089177,28,26,95,52%,48%,1,149
3026955,27,30,92,47%,53%,1,149
2945858,27,28,94,49%,51%,1,149
2803717,23,25,101,48%,52%,1,149
4042464,24,27,97,47%,53%,1,148
4042169,26,31,91,46%,54%,1,148
3995072,29,26,93,53%,47%,1,148
3855351,21,23,104,48%,52%,1,148
3026919,24,22,102,52%,48%,1,148
3026899,25,28,95,47%,53%,1,148
2745974,28,27,93,51%,49%,1,148
